,index,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all,month,year,median_income,median_age,pop,pop_density,over60,casesper100k,casesper100klog,region,pct_min,new_cases_per100k
918,255277,2020-12-26,San Miguel,New Mexico,35047.0,801,3.0,4.0,,,,0.0852,12,2020,19308.0,40.7,29393,6.23285,22.26380430714796,2725.138638451332,3.435388601432041,NM,78.23291259823768,
919,255568,2020-12-26,Santa Fe,New Mexico,35049.0,7214,67.0,16.0,,,-0.491,-0.0814,12,2020,32693.0,43.0,144170,75.50484,23.34604980231671,5003.814940695013,3.6993012395263474,NM,51.50447388499688,
920,255859,2020-12-26,Socorro,New Mexico,35053.0,917,41.0,6.0,,,,-0.0663,12,2020,16986.0,36.9,17866,2.687959,20.217172282547857,5132.654203515057,3.710342006017235,NM,49.54662487406246,
921,256144,2020-12-26,Taos,New Mexico,35055.0,1126,39.0,10.0,,,-0.45,-0.0681,12,2020,22060.0,45.2,32937,14.95023,25.597352521480406,3418.6477214075353,3.5338543507143534,NM,56.2407019461396,
922,256416,2020-12-26,Torrance,New Mexico,35057.0,515,3.0,0.0,,,,0.11,12,2020,20651.0,41.6,16383,4.897985,21.473478605871943,3143.50241103583,3.497413797785985,NM,40.39553195385461,
923,256691,2020-12-26,Valencia,New Mexico,35061.0,5006,61.0,32.0,,,-0.369,0.0747,12,2020,24497.0,37.7,76569,71.81654,18.720369862476986,6537.893925740182,3.815437870077415,NM,59.65338452898693,
924,256965,2020-12-26,Cattaraugus,New York,36009.0,2274,40.0,46.0,,,-0.212,-0.0153,12,2020,26389.0,40.7,80317,61.38799,21.71893870537993,2831.281048843956,3.451982982012152,NY,2.9495623591518605,
925,257242,2020-12-26,Chautauqua,New York,36013.0,3162,17.0,62.0,,,-0.238,-0.0609,12,2020,25114.0,40.9,134905,127.2417,22.629257625736628,2343.871613357548,3.3699338193181463,NY,8.478558985953079,
926,257520,2020-12-26,Chemung,New York,36015.0,4284,91.0,31.0,,,-0.366,0.0086,12,2020,28854.0,40.9,88830,218.0672,21.77079815377688,4822.695035460993,3.6832898000508565,NY,9.08251716762355,
927,257805,2020-12-26,Clinton,New York,36019.0,921,7.0,31.0,,,-0.441,-0.0908,12,2020,29129.0,39.1,82128,79.13264000000002,18.93629456458212,1121.4202220923437,3.0497683832801616,NY,6.408289499318138,
928,258087,2020-12-26,Columbia,New York,36021.0,1494,60.0,24.0,,,0.0429,-0.092,12,2020,33048.0,45.3,63096,99.4099,25.705274502345627,2367.8204640547738,3.3743487696614114,NY,8.414162545961709,
929,258377,2020-12-26,Dutchess,New York,36027.0,11266,224.0,146.0,,,-0.321,-0.0962,12,2020,35996.0,40.2,297488,373.9025,19.18127790028505,3787.043510998763,3.5783002949486873,NY,20.432756951540902,
930,258664,2020-12-26,Erie,New York,36029.0,39183,1137.0,331.0,,,-0.293,-0.0194,12,2020,31856.0,40.4,919040,881.4096,21.47512621866295,4263.470577994429,3.6297632702843114,NY,18.025548398328688,
931,258948,2020-12-26,Essex,New York,36031.0,523,16.0,17.0,,,0.52,-0.00628,12,2020,30096.0,44.5,39370,21.94258,24.980949961899924,1328.4226568453137,3.1233362740770447,NY,5.24765049530099,
932,259225,2020-12-26,Franklin,New York,36033.0,694,9.0,31.0,,,-0.277,0.0755,12,2020,28799.0,39.3,51599,31.67295,19.002306246245087,1344.9873059555416,3.128718185468927,NY,8.978856179383321,
933,259507,2020-12-26,Fulton,New York,36035.0,1202,31.0,27.0,,,-0.00739,-0.0684,12,2020,27934.0,41.8,55531,112.0776,22.48833984621203,2164.556734076462,3.335368973366286,NY,4.183248996056257,
934,259789,2020-12-26,Genesee,New York,36037.0,2437,39.0,47.0,,,,0.318,12,2020,30771.0,41.5,60079,121.88,21.485044691156645,4056.3258376470976,3.6081328338519985,NY,5.372925647896936,
935,260076,2020-12-26,Greene,New York,36039.0,1134,18.0,19.0,,,-0.212,0.0896,12,2020,28253.0,44.0,49221,76.05676,24.320919932549113,2303.894679100384,3.362462621742924,NY,10.656020804128321,
936,260366,2020-12-26,Herkimer,New York,36043.0,1810,22.0,46.0,,,0.391,0.0981,12,2020,28005.0,42.1,64519,45.71051,23.283063903656288,2805.3751608053444,3.4479909473650245,NY,2.6968799888404966,
937,260650,2020-12-26,Jefferson,New York,36045.0,1548,7.0,28.0,,,-0.359,0.0162,12,2020,27607.0,32.6,116229,91.62064,15.837699713496633,1331.8534961154273,3.124456455068562,NY,10.34079274535615,
938,260934,2020-12-26,Livingston,New York,36051.0,1691,23.0,41.0,,,-0.219,-0.112,12,2020,29939.0,39.8,65393,103.5088,19.635129142262933,2585.9036899974003,3.4126123458801922,NY,5.199333261969937,
939,261214,2020-12-26,Madison,New York,36053.0,2083,58.0,24.0,,,-0.0777,-0.0907,12,2020,30568.0,39.5,73442,112.1522,19.64271125514011,2836.251736063833,3.4527447747238296,NY,3.630075433675554,
940,261505,2020-12-26,Monroe,New York,36055.0,31078,511.0,426.0,,,-0.251,-0.0105,12,2020,31426.0,38.5,744344,1132.589,19.56622206936577,4175.220059542362,3.6206793703887983,NY,22.459507969433485,
941,261802,2020-12-26,Nassau,New York,36059.0,82233,2359.0,1134.0,,,-0.548,-0.0257,12,2020,45285.0,41.1,1339532,4704.8,21.17231988485531,6138.935090763042,3.788093041447985,NY,25.710770627353433,
942,262084,2020-12-26,Niagara,New York,36063.0,7719,168.0,101.0,,,-0.0495,-0.0498,12,2020,30704.0,41.9,216469,414.4066,22.00823212561614,3565.8685539268904,3.552165330046186,NY,9.029006462819156,
943,262366,2020-12-26,Oneida,New York,36065.0,10755,230.0,155.0,,,-0.132,-0.122,12,2020,30286.0,40.8,234878,193.7252,22.259215422474647,4578.972913597698,3.660768074514846,NY,10.859680344689583,
944,262652,2020-12-26,Onondaga,New York,36067.0,19452,377.0,297.0,,,-0.169,-0.0869,12,2020,32772.0,38.6,467026,599.9899,19.52054061229996,4165.078603760819,3.619623201867046,NY,14.998950807877936,
945,262938,2020-12-26,Ontario,New York,36069.0,2899,53.0,61.0,,,-0.354,-0.0561,12,2020,33098.0,42.1,107931,167.5777,22.053904809554254,2685.975299033642,3.4291020144597577,NY,5.66195069071907,
946,263228,2020-12-26,Orange,New York,36071.0,22228,500.0,181.0,,,-0.364,-0.0745,12,2020,35300.0,36.6,372813,459.307,16.07588791163398,5962.238441256072,3.7754093403063216,NY,28.199392188577114,
947,263506,2020-12-26,Orleans,New York,36073.0,1219,62.0,39.0,,,,0.0998,12,2020,28415.0,41.0,42883,109.6025,20.283095865494484,2842.6182869668633,3.453718545587791,NY,9.980645010843459,
948,263785,2020-12-26,Oswego,New York,36075.0,3093,30.0,48.0,,,-0.486,0.218,12,2020,27878.0,38.5,122109,128.313,18.261553202466647,2532.982826818662,3.4036322453597645,NY,2.8859461628544985,
949,264072,2020-12-26,Putnam,New York,36079.0,4478,66.0,65.0,,,-0.373,-0.0721,12,2020,42440.0,41.9,99710,432.9353,18.48259953866212,4491.023969511583,3.6523453729871935,NY,14.05175007521813,
950,264357,2020-12-26,Rensselaer,New York,36083.0,3751,77.0,106.0,,,-0.266,0.316,12,2020,36310.0,39.2,159429,244.3613,19.541614135445872,2352.771453123334,3.371579742106704,NY,10.298000991036762,
951,264653,2020-12-26,Rockland,New York,36087.0,26433,575.0,142.0,,,-0.468,-0.145,12,2020,39095.0,36.7,311687,1795.947,18.978334033822392,8480.623189289256,3.9284277670827916,NY,27.540770067407365,
952,264933,2020-12-26,St. Lawrence,New York,36089.0,1851,38.0,36.0,,,-0.406,0.0863,12,2020,25915.0,37.5,111944,41.76427,19.569606231687274,1653.5053240906168,3.218405597628587,NY,4.0788251268491384,
953,265228,2020-12-26,Saratoga,New York,36091.0,4868,34.0,127.0,,,-0.578,0.0368,12,2020,41391.0,40.9,219607,271.1251,20.009835752047977,2216.6870819236183,3.3457043903695833,NY,3.8924078012085226,
954,265517,2020-12-26,Schenectady,New York,36093.0,5248,76.0,150.0,,,-0.437,0.0674,12,2020,31997.0,39.8,154727,756.5526,20.52518306436498,3391.7803615400026,3.5304277212793713,NY,15.211953957615673,
955,265800,2020-12-26,Schoharie,New York,36095.0,493,4.0,22.0,,,,0.304,12,2020,30092.0,42.5,32749,52.66645,23.084674341201254,1505.389477541299,3.1776488760520993,NY,4.149745030382607,
956,266081,2020-12-26,Steuben,New York,36101.0,3139,117.0,42.0,,,-0.504,0.0373,12,2020,28431.0,41.4,98990,71.18719,22.138599858571574,3171.027376502677,3.501199991447689,NY,2.9407010809172647,
957,266375,2020-12-26,Suffolk,New York,36103.0,89257,2243.0,1272.0,,,-0.379,-0.123,12,2020,41227.0,39.8,1493350,1637.3529999999996,19.089362841932566,5976.964542806442,3.776480679472768,NY,23.93698731040948,
958,266660,2020-12-26,Sullivan,New York,36105.0,2911,40.0,28.0,,,-0.445,-0.196,12,2020,29887.0,41.7,77547,80.09962,21.491482584755047,3753.8525023534116,3.574477204174386,NY,22.686886662282227,
959,266954,2020-12-26,Ulster,New York,36111.0,5328,136.0,87.0,,,-0.296,0.0128,12,2020,31547.0,42.0,182493,162.3264,21.400272887179234,2919.564038072693,3.465318005559764,NY,14.735359712427325,
960,267238,2020-12-26,Warren,New York,36113.0,1040,31.0,61.0,,,-0.574,0.0247,12,2020,32238.0,44.1,65707,75.79079,24.218119835025192,1582.7841782458488,3.199421700341232,NY,2.6907331030179433,
961,267522,2020-12-26,Washington,New York,36115.0,740,14.0,27.0,,,,0.404,12,2020,29231.0,41.7,63216,76.05538,21.565742849911413,1170.589724120476,3.068404707393605,NY,5.281890660592255,
962,267805,2020-12-26,Wayne,New York,36117.0,2262,33.0,43.0,,,-0.21,0.0234,12,2020,30575.0,41.6,93772,155.2963,20.61169645523184,2412.233929104637,3.3824194217073504,NY,6.785607644072858,
963,268103,2020-12-26,Westchester,New York,36119.0,66404,1639.0,554.0,,,-0.52,-0.172,12,2020,42615.0,40.0,949113,2204.69,20.261970913895397,6996.427190439917,3.844876318929379,NY,36.36553287121766,
964,268372,2020-12-26,Yates,New York,36123.0,447,10.0,16.0,,,,0.0315,12,2020,26361.0,40.7,25348,74.96242,23.327284203881966,1763.452737888591,3.2463638246787347,NY,2.461732681079375,
965,268651,2020-12-26,Alamance,North Carolina,37001.0,10011,116.0,433.0,,,-0.39,0.0355,12,2020,27734.0,38.7,151131,356.4888,20.259906968126987,6624.054628104095,3.82112390538708,NC,29.78078620534503,
966,268923,2020-12-26,Alexander,North Carolina,37003.0,2505,29.0,112.0,,,,0.228,12,2020,25797.0,40.8,37198,143.0725,21.761922684015268,6734.233023280821,3.828288140114749,NC,9.796225603527073,
967,269190,2020-12-26,Ashe,North Carolina,37009.0,1177,27.0,59.0,,,-0.194,0.0801,12,2020,24071.0,45.5,27281,64.01966999999999,27.88387522451523,4314.357978079982,3.634916177265073,NC,5.395696638686266,
968,269412,2020-12-26,Avery,North Carolina,37011.0,1321,15.0,40.0,,,,-0.259,12,2020,20407.0,42.3,17797,72.02731999999997,24.391751418778444,7422.599314491205,3.8705560171737003,NC,8.462100353992247,
969,269688,2020-12-26,Beaufort,North Carolina,37013.0,2377,58.0,115.0,,,-0.301,0.384,12,2020,25665.0,43.8,47759,57.73628000000001,26.23379886513537,4977.072384262652,3.696973956970113,NC,32.2221989572646,
970,269956,2020-12-26,Bladen,North Carolina,37017.0,1764,24.0,73.0,,,0.385,0.404,12,2020,22298.0,41.3,35190,40.24805,22.517760727479402,5012.787723785166,3.700079313960609,NC,41.972151179312306,
971,270244,2020-12-26,Brunswick,North Carolina,37019.0,4192,71.0,166.0,,,-0.0888,-0.0107,12,2020,28184.0,47.4,107431,126.8411,31.47043218437881,3902.039448576296,3.5912916556818724,NC,16.606007576956372,
972,270525,2020-12-26,Buncombe,North Carolina,37021.0,8741,154.0,521.0,,,-0.442,-0.0202,12,2020,28525.0,40.6,238318,362.9179,22.528722127577442,3667.788417156908,3.564404274677491,NC,12.363732491880596,
973,270802,2020-12-26,Burke,North Carolina,37023.0,5971,75.0,287.0,,,-0.119,0.12,12,2020,23880.0,41.2,90912,179.2785,22.703273495248148,6567.88982752552,3.817425859138938,NC,11.71022527279127,
974,271092,2020-12-26,Cabarrus,North Carolina,37025.0,10573,135.0,415.0,,,-0.171,-0.0137,12,2020,32366.0,36.7,178011,492.0844,16.220907696715376,5939.520591424125,3.7737513923041783,NC,24.709708950570473,
975,271369,2020-12-26,Caldwell,North Carolina,37027.0,5566,28.0,312.0,,,-0.00425,0.0228,12,2020,23742.0,41.3,83029,176.0709,22.05976225174337,6703.681846101964,3.8263133946793406,NC,9.493068686844357,
976,271651,2020-12-26,Carteret,North Carolina,37031.0,2612,17.0,124.0,,,-0.135,-0.0504,12,2020,29053.0,45.8,66469,131.2964,27.075779686771284,3929.6514164497735,3.5943540275696626,NC,9.451022281063352,
977,271932,2020-12-26,Catawba,North Carolina,37035.0,10647,141.0,450.0,,,-0.125,-0.0858,12,2020,27887.0,39.6,154358,387.1324,20.370826261029556,6897.601679213257,3.8386981112383216,NC,16.891252801927983,
978,272228,2020-12-26,Chatham,North Carolina,37037.0,2818,65.0,58.0,,,-0.0662,-0.0869,12,2020,32024.0,43.6,63505,93.09055,25.613731202267537,4437.445870403905,3.647133068411709,NC,26.171167624596492,
979,272508,2020-12-26,Cherokee,North Carolina,37039.0,1218,15.0,60.0,,,,-0.512,12,2020,22947.0,48.1,27444,60.2601,32.0361463343536,4438.128552689112,3.647199877642483,NC,3.782247485789244,
980,272785,2020-12-26,Cleveland,North Carolina,37045.0,6349,137.0,270.0,,,-0.366,0.218,12,2020,23432.0,40.3,98078,211.26,21.445176288260363,6473.419115397949,3.811133725913673,NC,23.540447399008954,
981,273058,2020-12-26,Columbus,North Carolina,37047.0,3482,82.0,155.0,,,-0.119,0.0296,12,2020,22271.0,39.8,58098,61.98487,21.730524286550317,5993.3216289717375,3.7776675845444077,NC,35.0700540466109,
982,273346,2020-12-26,Craven,North Carolina,37049.0,4874,81.0,153.0,,,-0.209,-0.0677,12,2020,27714.0,36.2,103505,145.996,21.055021496546058,4708.951258393315,3.6729241951527722,NC,28.467223805613255,
983,273626,2020-12-26,Cumberland,North Carolina,37051.0,13290,134.0,431.0,,,-0.177,0.189,12,2020,26713.0,31.0,319431,489.6884,13.786075866149494,4160.522929834612,3.6191479198740315,NC,46.115436510545315,
984,273899,2020-12-26,Currituck,North Carolina,37053.0,603,11.0,24.0,,,-0.248,0.145,12,2020,35901.0,41.3,23547,89.92477,18.902620291332227,2560.835775257995,3.408381728337188,NC,8.769694653246697,
985,274168,2020-12-26,Dare,North Carolina,37055.0,955,5.0,57.0,,,-0.165,0.0542,12,2020,30728.0,43.6,33920,88.46705,22.66804245283019,2815.448113207547,3.44954752799907,NC,8.974056603773587,
986,274450,2020-12-26,Davidson,North Carolina,37057.0,8193,77.0,413.0,,,-0.114,0.0492,12,2020,27077.0,40.3,162878,294.7086,20.608676432667394,5030.145262098012,3.701580526928029,NC,15.243924900846032,
987,274730,2020-12-26,Davie,North Carolina,37059.0,1972,13.0,102.0,,,0.235,0.161,12,2020,30029.0,42.5,41240,156.1499,23.20805043646945,4781.7652764306495,3.6795882539937135,NC,12.339961202715813,
988,275007,2020-12-26,Duplin,North Carolina,37061.0,4112,67.0,139.0,,,-0.116,0.166,12,2020,21302.0,37.8,58505,71.67801999999998,20.143577472010943,7028.459106059311,3.846860122304751,NC,45.86274677378002,
989,275293,2020-12-26,Durham,North Carolina,37063.0,14386,138.0,115.0,,,-0.443,-0.0484,12,2020,34059.0,33.2,267587,935.6995,14.4921091084395,5376.1954056064005,3.7304750453944164,NC,51.44270835279741,
990,275583,2020-12-26,Forsyth,North Carolina,37067.0,19697,213.0,718.0,,,-0.179,0.0839,12,2020,29380.0,37.2,350670,859.1746,18.473778766361534,5616.96181595232,3.7495014715568313,NC,37.927966464197105,
991,275865,2020-12-26,Franklin,North Carolina,37069.0,2909,37.0,94.0,,,-0.214,0.06,12,2020,29127.0,39.1,60619,123.289,18.596479651594386,4798.825450766261,3.6811349534857305,NC,34.622808030485494,
992,276149,2020-12-26,Gaston,North Carolina,37071.0,14708,230.0,652.0,,,-0.0842,0.119,12,2020,27099.0,38.9,206086,578.8491,19.196354919790767,7136.826373455741,3.8535051312577955,NC,21.17174383509797,
993,276429,2020-12-26,Granville,North Carolina,37077.0,3446,61.0,68.0,,,,-0.0603,12,2020,27413.0,39.8,59916,112.7152,18.452500166900325,5751.385272715134,3.759772461009275,NC,40.2797249482609,
994,276713,2020-12-26,Guilford,North Carolina,37081.0,23482,308.0,801.0,,,-0.215,0.0224,12,2020,28890.0,36.3,488406,756.3935,17.673820550935083,4807.885243015033,3.6819540931627137,NC,39.66474613333989,
995,277001,2020-12-26,Harnett,North Carolina,37085.0,5668,89.0,192.0,,,-0.243,0.165,12,2020,27340.0,33.5,114678,192.7404,15.135422661713667,4942.534749472436,3.693949731390075,NC,31.681752384938697,
996,277269,2020-12-26,Haywood,North Carolina,37087.0,1982,61.0,94.0,,,-0.322,0.0175,12,2020,27234.0,45.6,59036,106.6225,28.73670302866048,3357.2735280168035,3.525986726076442,NC,4.443051697269464,
997,277549,2020-12-26,Henderson,North Carolina,37089.0,5109,92.0,275.0,,,-0.436,0.0917,12,2020,29652.0,45.4,106740,286.1140000000001,29.637436762225967,4786.396852164137,3.680008704214695,NC,12.786209480981826,
998,277833,2020-12-26,Hoke,North Carolina,37093.0,2651,34.0,81.0,,,0.52,0.121,12,2020,26299.0,30.9,46952,120.1605,11.320071562446756,5646.191855512012,3.751755631227576,NC,45.874510138013285,
999,278118,2020-12-26,Iredell,North Carolina,37097.0,8945,88.0,364.0,,,-0.0967,0.343,12,2020,30102.0,38.9,159437,277.8455,18.463719211977146,5610.366477041089,3.748991230910053,NC,18.747843975990513,
1000,278376,2020-12-26,Jackson,North Carolina,37099.0,2200,18.0,114.0,,,,-0.567,12,2020,21959.0,36.3,40271,82.05933,21.84450348886295,5462.9882545752525,3.73743026678245,NC,6.910680142037695,
1001,278666,2020-12-26,Johnston,North Carolina,37101.0,11009,102.0,0.0,,,-0.0714,0.0992,12,2020,30254.0,36.3,168878,213.4187,15.391584457418967,6518.907140065609,3.814174794685788,NC,28.04391335757174,
1002,278946,2020-12-26,Lee,North Carolina,37105.0,3354,39.0,126.0,,,-0.336,0.0552,12,2020,25799.0,37.4,57866,226.9617,19.29976151798984,5796.149725227248,3.7631395955707263,NC,38.262537586838555,
1003,279223,2020-12-26,Lenoir,North Carolina,37107.0,3117,67.0,117.0,,,-0.108,0.404,12,2020,22957.0,41.0,59495,148.5179,22.46239179763005,5239.095722329608,3.7192563334164075,NC,47.126649298260354,
1004,279507,2020-12-26,Lincoln,North Carolina,37109.0,5122,20.0,241.0,,,-0.452,0.00845,12,2020,30413.0,40.4,78265,262.689,19.68057241423369,6544.432377180093,3.815871984553883,NC,12.237909665878746,
1005,279784,2020-12-26,McDowell,North Carolina,37111.0,2954,38.0,150.0,,,-0.171,0.329,12,2020,24450.0,41.6,44996,102.1225,23.12650013334519,6565.028002489111,3.817236582870367,NC,9.111921059649747,
1006,280053,2020-12-26,Macon,North Carolina,37113.0,1322,9.0,75.0,,,-0.265,-0.282,12,2020,25439.0,47.8,33922,65.79661,31.979246506691823,3897.1758740640294,3.5907500053338772,NC,7.89163374801014,
1007,280299,2020-12-26,Madison,North Carolina,37115.0,776,19.0,36.0,,,,0.0991,12,2020,25148.0,43.3,20764,46.1864,25.01444808322096,3737.2375264881525,3.5725507010513766,NC,3.193026391832017,
1008,280570,2020-12-26,Martin,North Carolina,37117.0,1259,24.0,54.0,,,,-0.133,12,2020,22952.0,44.0,24505,53.13113000000001,24.933687002652523,5137.72699449092,3.7107710232592144,NC,46.602734135890636,
1009,280860,2020-12-26,Mecklenburg,North Carolina,37119.0,59704,547.0,1423.0,,,-0.175,-0.0491,12,2020,35339.0,33.9,919628,1755.543,13.218823263319516,6492.190320433914,3.812391242808954,NC,42.92474783281936,
1010,281129,2020-12-26,Mitchell,North Carolina,37121.0,848,6.0,38.0,,,,0.27,12,2020,25087.0,45.7,15579,70.35797,27.979973040631613,5443.224853970088,3.735856274941995,NC,4.4226201938506975,
1011,281413,2020-12-26,Moore,North Carolina,37125.0,4593,75.0,183.0,,,-0.209,0.0402,12,2020,31217.0,45.0,88247,126.4568,29.75058642220132,5204.709508538534,3.7163964951608004,NC,19.37742926105137,
1012,281693,2020-12-26,Nash,North Carolina,37127.0,5845,119.0,164.0,,,-0.116,0.0841,12,2020,25978.0,39.9,95840,177.34799999999996,20.35788814691152,6098.706176961603,3.785237710452623,NC,43.473497495826386,
1013,281977,2020-12-26,New Hanover,North Carolina,37129.0,9292,83.0,331.0,,,-0.164,0.0733,12,2020,29520.0,37.3,202667,1058.123,19.7664148578703,4584.860880163026,3.661326162275578,NC,20.044210453601227,
1014,282267,2020-12-26,Onslow,North Carolina,37133.0,8284,59.0,322.0,,,-0.0288,0.0971,12,2020,25209.0,25.7,177772,233.0691,10.738474000405011,4659.901446797021,3.6683767318048437,NC,25.632833067074678,
1015,282549,2020-12-26,Orange,North Carolina,37135.0,4882,63.0,144.0,,,-0.441,-0.0436,12,2020,31605.0,33.1,133801,336.2191,14.680757243966784,3648.7021771137734,3.562138415813349,NC,20.138115559674443,
1016,282822,2020-12-26,Pamlico,North Carolina,37137.0,515,5.0,12.0,,,,-0.207,12,2020,24135.0,48.3,13144,39.0566,30.614729153986612,3918.137553256239,3.5930796786141856,NC,23.158855751673773,
1017,283104,2020-12-26,Pasquotank,North Carolina,37139.0,1675,43.0,138.0,,,-0.117,0.3,12,2020,26855.0,36.6,40661,179.218,18.996089619045275,4119.426477459974,3.614836756078679,NC,41.801726470081896,
1018,283370,2020-12-26,Pender,North Carolina,37141.0,2635,22.0,122.0,,,0.276,0.0394,12,2020,27265.0,41.1,52217,60.03369,21.87410230384741,5046.249305781642,3.7029687026719804,NC,23.867705919528124,
1019,283645,2020-12-26,Person,North Carolina,37145.0,1514,21.0,60.0,,,,0.249,12,2020,28355.0,41.4,39464,100.5909,21.789479018852624,3836.407865396311,3.583924772709969,NC,31.01307520778431,
1020,283927,2020-12-26,Pitt,North Carolina,37147.0,10914,69.0,424.0,,,-0.153,-0.0179,12,2020,25313.0,31.0,168148,257.9058,14.565144991317172,6490.7105645026995,3.812292243387489,NC,39.524109712872004,
1021,284201,2020-12-26,Polk,North Carolina,37149.0,683,13.0,32.0,,,,-0.17,12,2020,26725.0,49.1,20510,86.25288,32.471964895173095,3330.0828863968795,3.5224550433131663,NC,9.946367625548513,
1022,284479,2020-12-26,Randolph,North Carolina,37151.0,7666,117.0,236.0,,,-0.0564,0.141,12,2020,25976.0,39.5,141752,181.1487,20.105536429821093,5408.03657091258,3.7330396197848796,NC,16.136632992832553,
1023,284759,2020-12-26,Robeson,North Carolina,37155.0,9321,136.0,299.0,,,-0.178,0.00896,12,2020,21284.0,34.4,134168,141.3454,16.745423647963747,6947.260151451912,3.8418135620418514,NC,32.47346610220023,
