"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US21233","Webster County, Kentucky","22344","1917","23030","2511","14567","7035","25515","24828","13696","5014","-","**"
"0500000US21235","Whitley County, Kentucky","18714","1266","19483","1522","12986","3023","17529","5533","11250","9364","35676","20165"
"0500000US21237","Wolfe County, Kentucky","14180","1626","14791","1635","12212","5709","-","**","-","**","-","**"
"0500000US21239","Woodford County, Kentucky","31738","1078","32887","2328","21729","3170","30859","7892","36429","30369","16778","10472"
"0500000US22001","Acadia Parish, Louisiana","22795","1546","23834","1679","11663","2149","18310","3609","28304","28151","-","**"
"0500000US22003","Allen Parish, Louisiana","22405","1270","22835","1859","27903","7872","15326","2774","6875","2998","-","**"
"0500000US22005","Ascension Parish, Louisiana","37330","2459","37324","2735","32199","5184","39131","6021","42708","3675","27478","18984"
"0500000US22007","Assumption Parish, Louisiana","24504","2250","24408","2357","30682","12724","23103","11058","-","**","-","**"
"0500000US22009","Avoyelles Parish, Louisiana","21711","1159","21896","1261","16895","3607","22454","11679","22244","7604","18750","3410"
"0500000US22011","Beauregard Parish, Louisiana","25940","1272","26528","1329","16970","1846","30000","11816","16932","10325","56056","353"
"0500000US22013","Bienville Parish, Louisiana","20695","1289","21013","1359","15938","6230","-","**","-","**","-","**"
"0500000US22015","Bossier Parish, Louisiana","29338","1142","30189","1110","26403","3706","20789","3213","24517","2069","-","**"
"0500000US22017","Caddo Parish, Louisiana","23699","771","24195","808","20325","1879","21633","3722","21699","4277","-","**"
"0500000US22019","Calcasieu Parish, Louisiana","27057","667","27901","1128","23328","1946","16244","2704","25430","3496","-","**"
"0500000US22021","Caldwell Parish, Louisiana","20612","2265","20795","2508","31429","25238","10341","4469","-","**","-","**"
"0500000US22023","Cameron Parish, Louisiana","30517","2297","30731","2443","28324","11478","-","**","47917","29899","-","**"
"0500000US22025","Catahoula Parish, Louisiana","23795","1749","24680","2095","20273","3152","15795","13570","31563","27823","-","**"
"0500000US22027","Claiborne Parish, Louisiana","16244","1106","16419","1084","11200","6675","-","**","-","**","-","**"
"0500000US22029","Concordia Parish, Louisiana","20415","1701","20944","2119","18409","4295","9119","3523","27841","20878","-","**"
"0500000US22031","De Soto Parish, Louisiana","25566","1062","26497","1101","15068","5642","17635","10719","18594","12167","28661","13849"
"0500000US22033","East Baton Rouge Parish, Louisiana","28441","761","30316","478","21927","1258","17231","2812","22827","3650","4910","2871"
"0500000US22035","East Carroll Parish, Louisiana","17979","1906","17869","2189","-","**","18170","4314","-","**","-","**"
"0500000US22037","East Feliciana Parish, Louisiana","26177","1938","27577","2211","9828","9329","20500","3277","26771","14708","-","**"
"0500000US22039","Evangeline Parish, Louisiana","19039","1151","19366","1226","17025","2535","21801","5527","-","**","10982","1032"
"0500000US22041","Franklin Parish, Louisiana","20588","1901","21075","1925","14971","1645","20809","12574","-","**","-","**"
"0500000US22043","Grant Parish, Louisiana","20236","1622","20771","1519","14390","5774","18537","4488","-","**","-","**"
"0500000US22045","Iberia Parish, Louisiana","24423","1363","25531","1055","20556","2684","19450","5197","-","**","9352","6356"
"0500000US22047","Iberville Parish, Louisiana","25164","1527","25683","1661","25121","4376","15690","6361","-","**","-","**"
"0500000US22049","Jackson Parish, Louisiana","21417","1316","22680","1543","10912","2584","11042","3031","10526","1969","-","**"
"0500000US22051","Jefferson Parish, Louisiana","29735","608","30157","384","25998","2075","26195","2087","30602","3290","18061","7109"
"0500000US22053","Jefferson Davis Parish, Louisiana","22566","1569","23220","1802","19459","6095","28858","9624","-","**","-","**"
"0500000US22055","Lafayette Parish, Louisiana","29443","991","30465","620","24464","2666","20692","2455","31610","6714","26761","15889"
"0500000US22057","Lafourche Parish, Louisiana","27296","1165","27926","1511","23606","5890","25060","5706","21128","7562","6897","1541"
"0500000US22059","LaSalle Parish, Louisiana","21949","2070","22141","2265","24231","15531","11125","3627","-","**","-","**"
"0500000US22061","Lincoln Parish, Louisiana","20228","953","22202","1208","12665","1860","8381","2595","7204","3974","-","**"
"0500000US22063","Livingston Parish, Louisiana","31434","1071","31892","1145","24110","8229","29775","3641","28227","9725","-","**"
"0500000US22065","Madison Parish, Louisiana","18095","1686","18620","1810","15057","9294","11148","4602","18681","7107","-","**"
"0500000US22067","Morehouse Parish, Louisiana","20371","1295","20895","1139","13225","2180","10542","1539","-","**","-","**"
"0500000US22069","Natchitoches Parish, Louisiana","18151","1120","19403","1135","14051","3478","8984","3929","9760","2023","30962","9975"
"0500000US22071","Orleans Parish, Louisiana","26095","375","26246","441","24023","2026","26873","1993","26844","2649","18453","4294"
"0500000US22073","Ouachita Parish, Louisiana","24755","864","25117","781","24752","2446","19321","2919","20561","2797","20019","6013"
"0500000US22075","Plaquemines Parish, Louisiana","28697","3637","29701","3378","17609","13587","26679","5389","31250","19938","-","**"
"0500000US22077","Pointe Coupee Parish, Louisiana","24851","1944","25751","2115","20407","9485","20909","2874","-","**","-","**"
"0500000US22079","Rapides Parish, Louisiana","25418","585","26225","660","21836","1703","14384","3623","21891","4067","-","**"
"0500000US22081","Red River Parish, Louisiana","18209","3281","19044","3637","-","**","23350","18006","-","**","-","**"
"0500000US22083","Richland Parish, Louisiana","20158","1431","20526","1406","14722","4214","17261","7396","40417","29203","-","**"
"0500000US22085","Sabine Parish, Louisiana","20945","1572","20865","1763","20800","6022","22361","7692","32946","9931","2,500-","***"
"0500000US22087","St. Bernard Parish, Louisiana","24209","1465","25012","1308","20553","1532","20591","4156","30793","5840","-","**"
"0500000US22089","St. Charles Parish, Louisiana","36001","1692","36326","1955","31017","6675","30106","6709","54254","9361","47560","16328"
"0500000US22091","St. Helena Parish, Louisiana","22444","3067","23144","2951","37008","22468","9146","2523","-","**","-","**"
"0500000US22093","St. James Parish, Louisiana","26341","1531","26294","1561","29023","5667","37446","13328","-","**","-","**"
"0500000US22095","St. John the Baptist Parish, Louisiana","27932","2199","29288","2293","20976","2730","22348","5725","27931","18204","-","**"
"0500000US22097","St. Landry Parish, Louisiana","20843","871","21443","885","15017","1605","21658","9762","23247","15849","-","**"
"0500000US22099","St. Martin Parish, Louisiana","25297","1210","25422","1209","21938","7094","26641","10716","25481","6732","35282","27931"
"0500000US22101","St. Mary Parish, Louisiana","25255","1311","25881","1187","20288","5637","25189","5543","17804","9495","-","**"
"0500000US22103","St. Tammany Parish, Louisiana","31566","570","31639","629","31995","2423","26157","6096","31716","4153","-","**"
"0500000US22105","Tangipahoa Parish, Louisiana","23823","1555","25364","1365","20951","2113","13778","4966","13265","2549","-","**"
"0500000US22107","Tensas Parish, Louisiana","15723","1659","15604","1783","17054","11717","-","**","-","**","-","**"
"0500000US22109","Terrebonne Parish, Louisiana","25850","964","26446","1089","17734","6360","25743","4071","23973","7721","22260","15503"
"0500000US22111","Union Parish, Louisiana","24154","2695","25400","2345","12390","3893","10170","5558","31154","21564","-","**"
"0500000US22113","Vermilion Parish, Louisiana","26353","1282","27967","1731","19230","2842","22275","6088","15574","5626","-","**"
"0500000US22115","Vernon Parish, Louisiana","26098","1169","26268","2069","28073","4052","26149","13300","23892","4144","30839","5407"
"0500000US22117","Washington Parish, Louisiana","19978","974","21771","1362","14446","2472","25076","9080","16340","2328","45500","15779"
"0500000US22119","Webster Parish, Louisiana","17267","820","17226","837","14988","6019","20583","7487","19342","16744","-","**"
"0500000US22121","West Baton Rouge Parish, Louisiana","32875","3319","35694","2854","21980","5841","21435","4231","15625","11459","-","**"
"0500000US22123","West Carroll Parish, Louisiana","20905","2108","21323","2363","17500","5182","12578","7385","-","**","-","**"
"0500000US22125","West Feliciana Parish, Louisiana","30783","6788","31242","6187","-","**","21429","16991","12337","11968","-","**"
"0500000US22127","Winn Parish, Louisiana","21224","1815","21931","2214","16367","1381","11250","8601","13688","8357","4844","4721"
"0500000US23001","Androscoggin County, Maine","30206","518","30892","465","22472","2477","30406","6576","17969","5768","2,500-","***"
"0500000US23003","Aroostook County, Maine","22893","888","24063","966","17160","1725","11302","4553","18229","4703","-","**"
"0500000US23005","Cumberland County, Maine","35560","602","36953","674","31267","1345","25617","3158","30380","2607","12477","6209"
"0500000US23007","Franklin County, Maine","25350","903","26017","997","19232","2010","21306","11104","16315","5719","8938","1017"
"0500000US23009","Hancock County, Maine","29700","1084","30708","902","25218","2509","21122","6717","21365","5343","-","**"
"0500000US23011","Kennebec County, Maine","29341","910","30493","615","22134","2664","22609","2733","11866","5791","-","**"
"0500000US23013","Knox County, Maine","29602","1463","30448","1171","20786","3187","16480","3832","46917","13591","25714","23424"
"0500000US23015","Lincoln County, Maine","29871","990","30974","1011","22930","8144","22326","4417","22835","4306","12361","6704"
"0500000US23017","Oxford County, Maine","24424","950","25238","898","20335","3511","16113","3829","24375","10351","-","**"
"0500000US23019","Penobscot County, Maine","25832","631","27444","765","20357","2142","9740","1705","11475","2129","-","**"
"0500000US23021","Piscataquis County, Maine","21687","1096","22643","1479","17207","3070","14777","4403","40625","36713","-","**"
"0500000US23023","Sagadahoc County, Maine","33990","1788","34163","1767","30288","15722","34960","9601","30625","6449","93021","53876"
"0500000US23025","Somerset County, Maine","22511","1055","23172","1201","20608","3479","19024","2939","15972","8740","11917","11078"
"0500000US23027","Waldo County, Maine","27241","1222","27481","1527","27432","6361","28309","11191","17578","4476","58875","42753"
"0500000US23029","Washington County, Maine","22871","945","23818","1021","15544","2959","13605","2508","31023","13555","-","**"
"0500000US23031","York County, Maine","32822","766","33882","816","28194","3743","24975","3679","30930","3283","23427","5762"
"0500000US24001","Allegany County, Maryland","22555","815","24056","876","19144","2098","4855","1135","21039","3477","14000","2744"
"0500000US24003","Anne Arundel County, Maryland","45925","846","46925","957","43094","2259","41737","4406","36458","6708","38713","12365"
"0500000US24005","Baltimore County, Maryland","38949","439","39867","487","35162","2241","31511","1355","26494","4037","15525","4761"
"0500000US24009","Calvert County, Maryland","48972","1614","49959","1613","39929","9579","41583","5771","37930","10225","34700","19730"
"0500000US24011","Caroline County, Maryland","28293","1506","29553","1482","21778","2228","21117","10828","18155","9937","-","**"
"0500000US24013","Carroll County, Maryland","42385","907","42612","1032","38987","5101","44823","4371","31632","7731","13400","8358"
"0500000US24015","Cecil County, Maryland","35836","1221","36807","1451","29239","4043","30127","6169","33712","4853","-","**"
"0500000US24017","Charles County, Maryland","48391","1086","48823","1114","45755","6119","41327","5221","38977","13335","61944","31764"
"0500000US24019","Dorchester County, Maryland","29113","1552","30249","1425","24826","4001","24866","5339","16895","3609","-","**"
"0500000US24021","Frederick County, Maryland","43752","843","45293","917","37382","2782","37137","4402","31091","3926","10395","2888"
"0500000US24023","Garrett County, Maryland","28250","1754","29511","1772","23946","5263","23472","14199","17679","6185","-","**"
"0500000US24025","Harford County, Maryland","41771","759","42920","977","34184","4576","33514","6423","31881","5921","31607","12283"
"0500000US24027","Howard County, Maryland","56447","891","57485","1293","52739","5310","49854","3610","51783","8187","44297","20794"
"0500000US24029","Kent County, Maryland","30144","2075","31900","1891","19191","7771","15327","2808","19485","16727","-","**"
"0500000US24031","Montgomery County, Maryland","49033","572","50799","657","41612","1680","38768","3339","45648","3454","20666","4028"
"0500000US24033","Prince George's County, Maryland","40372","372","41495","398","35301","1551","28152","3089","32697","2715","22008","3787"
"0500000US24035","Queen Anne's County, Maryland","41965","1171","42498","1414","37869","7890","40980","12493","32039","7992","-","**"
"0500000US24037","St. Mary's County, Maryland","42884","1416","44028","1829","35506","6314","30665","5627","49324","11377","57989","21568"
"0500000US24039","Somerset County, Maryland","20174","1414","22022","1954","8715","4085","10665","2438","14583","11599","-","**"
"0500000US24041","Talbot County, Maryland","36755","1979","37690","2023","37568","9835","29329","5894","26266","3181","-","**"
